CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,TotalCharges,MonthlyCharges,tenure,customerID,Churn,PaymentMethod,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,SeniorCitizen
6838-YAUVY,1,United States,California,Petaluma,94952,"38.237018, -122.77872",38.237018,-122.77872,Female,No,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),95.1,5064.85,No,0,67,4825,,5064.85,95.1,54,6838-YAUVY,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No
0484-JPBRU,1,United States,California,Petaluma,94954,"38.235021, -122.557332",38.235021,-122.557332,Male,No,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.25,996.45,No,0,40,3461,,996.45,25.25,41,0484-JPBRU,No,Bank transfer (automatic),No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
7883-ROJOC,1,United States,California,Point Reyes Station,94956,"38.060264, -122.830646",38.060264,-122.830646,Female,No,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.9,839.65,No,0,76,5842,,839.65,44.9,19,7883-ROJOC,No,Mailed check,DSL,Yes,No,No,No,No,No,No,No,No,No
0244-LGNFY,1,United States,California,San Anselmo,94960,"37.99272, -122.575026",37.99272,-122.575026,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.65,6733,No,0,75,6342,,6733,92.65,72,0244-LGNFY,No,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
7274-CGTOD,1,United States,California,San Geronimo,94963,"38.00474, -122.663717",38.00474,-122.663717,Male,No,No,No,62,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),43.7,2618.3,No,0,58,5254,,2618.3,43.7,62,7274-CGTOD,No,Bank transfer (automatic),DSL,No,No phone service,Yes,Yes,Yes,Yes,No,No,Yes,No
4295-YURET,1,United States,California,San Quentin,94964,"37.942551, -122.491642",37.942551,-122.491642,Female,Yes,Yes,Yes,56,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72.6,4084.35,No,0,79,6357,,4084.35,72.6,56,4295-YURET,No,Credit card (automatic),DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes
4635-EJYPD,1,United States,California,Tomales,94971,"38.240769, -122.901041",38.240769,-122.901041,Male,No,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.95,613.95,No,0,49,4735,,613.95,18.95,32,4635-EJYPD,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
1866-ZSLJM,1,United States,California,Valley Ford,94972,"38.339996, -122.935056",38.339996,-122.935056,Male,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.5,402.85,No,0,75,5654,,402.85,20.5,21,1866-ZSLJM,No,Credit card (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
4636-TVXVG,1,United States,California,Woodacre,94973,"38.005839, -122.638155",38.005839,-122.638155,Male,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,1244.8,No,0,32,4803,,1244.8,19.95,62,4636-TVXVG,No,Bank transfer (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
4236-UJPWO,1,United States,California,Alviso,95002,"37.449537, -121.994813",37.449537,-121.994813,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.5,46.4,No,0,54,5786,,46.4,24.5,2,4236-UJPWO,No,Electronic check,DSL,No,No phone service,No,No,No,No,No,No,No,No
9392-XBGTD,1,United States,California,Aptos,95003,"37.013471, -121.877877",37.013471,-121.877877,Male,No,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,581.85,No,0,56,2924,,581.85,20.6,27,9392-XBGTD,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6402-SSEJG,1,United States,California,Ben Lomond,95005,"37.078873, -122.090386",37.078873,-122.090386,Female,No,No,No,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,61.05,1540.2,No,0,76,3695,,1540.2,61.05,25,6402-SSEJG,No,Electronic check,DSL,No,No phone service,Yes,Yes,Yes,No,Yes,Yes,No,No
1169-SAOCL,1,United States,California,Brookdale,95007,"37.106902, -122.100006",37.106902,-122.100006,Male,No,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.65,5168.1,No,0,27,5154,,5168.1,106.65,49,1169-SAOCL,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
1110-KYLGQ,1,United States,California,Campbell,95008,"37.279689, -121.954567",37.279689,-121.954567,Female,No,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.25,6780.1,No,0,39,5331,,6780.1,108.25,63,1110-KYLGQ,No,Credit card (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
9929-PLVPA,1,United States,California,Capitola,95010,"36.977025, -121.952864",36.977025,-121.952864,Female,No,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.4,94.5,No,0,65,4929,,94.5,20.4,4,9929-PLVPA,No,Credit card (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
3518-PZXZQ,1,United States,California,Castroville,95012,"36.784481, -121.759054",36.784481,-121.759054,Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.3,55.3,No,0,37,2849,,55.3,55.3,1,3518-PZXZQ,No,Mailed check,DSL,Yes,No,No,No,No,No,Yes,No,Yes,No
2371-JUNGC,1,United States,California,Cupertino,95014,"37.306612, -122.080621",37.306612,-122.080621,Male,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,208,No,0,33,4032,,208,20.25,11,2371-JUNGC,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
7693-QPEFS,1,United States,California,Davenport,95017,"37.114335, -122.237162",37.114335,-122.237162,Male,Yes,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.95,3829.75,No,0,72,4368,,3829.75,72.95,52,7693-QPEFS,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,No,No,No,No,No,Yes,Yes
0924-BJCRC,1,United States,California,Felton,95018,"37.089111, -122.062213",37.089111,-122.062213,Female,Yes,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.45,5294.6,No,0,44,4340,,5294.6,89.45,60,0924-BJCRC,No,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes
5074-FBGHB,1,United States,California,Freedom,95019,"36.936228, -121.785559",36.936228,-121.785559,Male,No,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.65,6889.8,No,0,80,6443,,6889.8,104.65,64,5074-FBGHB,No,Credit card (automatic),Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No
2351-BKRZW,1,United States,California,Gilroy,95020,"37.03889, -121.528955",37.03889,-121.528955,Female,No,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),75.2,3254.35,No,0,23,3976,,3254.35,75.2,43,2351-BKRZW,No,Bank transfer (automatic),DSL,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No
4455-BFSPD,1,United States,California,Hollister,95023,"36.875409, -121.279679",36.875409,-121.279679,Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),101.15,6383.9,No,0,79,5177,,6383.9,101.15,61,4455-BFSPD,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No
3948-KXDUF,1,United States,California,Los Gatos,95033,"37.160194, -121.945611",37.160194,-121.945611,Male,No,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),68.75,4447.55,No,0,60,5454,,4447.55,68.75,66,3948-KXDUF,No,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No
2323-ARSVR,1,United States,California,Milpitas,95035,"37.441931, -121.878502",37.441931,-121.878502,Male,No,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.05,7321.05,No,0,67,6103,,7321.05,111.05,67,2323-ARSVR,No,Electronic check,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
0815-MFZGM,1,United States,California,Morgan Hill,95037,"37.161544, -121.649371",37.161544,-121.649371,Female,No,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99,4135,No,0,76,4545,,4135,99,42,0815-MFZGM,No,Credit card (automatic),Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No
5480-XTFFL,1,United States,California,Mount Hermon,95041,"37.051166, -122.056194",37.051166,-122.056194,Female,No,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21,697.7,No,0,24,5225,,697.7,21,31,5480-XTFFL,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
8295-FHIVV,1,United States,California,Paicines,95043,"36.525703, -120.952122",36.525703,-120.952122,Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,168.65,No,0,56,5873,,168.65,19.4,7,8295-FHIVV,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
9086-YJYXS,1,United States,California,San Martin,95046,"37.084697, -121.606417",37.084697,-121.606417,Male,No,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.2,2753.8,No,0,58,3997,,2753.8,77.2,34,9086-YJYXS,No,Bank transfer (automatic),DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No
1179-INLAT,1,United States,California,Santa Clara,95050,"37.351214, -121.952417",37.351214,-121.952417,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.45,69.25,No,0,32,2787,,69.25,19.45,3,1179-INLAT,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
7909-FIOIY,1,United States,California,Santa Clara,95051,"37.348129, -121.98469",37.348129,-121.98469,Female,No,Yes,Yes,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.85,434.8,No,0,39,2958,,434.8,24.85,19,7909-FIOIY,No,Mailed check,DSL,No,No phone service,No,No,No,No,No,No,Yes,No
6351-SCJKT,1,United States,California,Santa Cruz,95062,"36.974575, -121.991149",36.974575,-121.991149,Male,No,No,No,3,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,41.35,107.25,No,0,46,5534,,107.25,41.35,3,6351-SCJKT,No,Mailed check,DSL,No,No phone service,Yes,No,Yes,Yes,No,No,No,No
5468-BPMMO,1,United States,California,Santa Cruz,95064,"37.007882, -122.065975",37.007882,-122.065975,Male,No,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,851.2,No,0,59,5092,,851.2,19.6,46,5468-BPMMO,No,Electronic check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
0197-PNKNK,1,United States,California,Scotts Valley,95066,"37.070177, -122.010077",37.070177,-122.010077,Female,No,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),84.45,5848.6,No,0,49,5629,,5848.6,84.45,69,0197-PNKNK,No,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,No,Yes,No,No,No,No,No
2439-QKJUL,1,United States,California,Saratoga,95070,"37.257772, -122.051824",37.257772,-122.051824,Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,109.8,No,0,44,5064,,109.8,20.25,5,2439-QKJUL,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
1194-SPVSP,1,United States,California,Soquel,95073,"37.023669, -121.946461",37.023669,-121.946461,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.65,19.65,No,0,79,3625,,19.65,19.65,1,1194-SPVSP,No,Bank transfer (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
9534-NSXEM,1,United States,California,Watsonville,95076,"36.931654, -121.752383",36.931654,-121.752383,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.65,595.5,No,0,79,2194,,595.5,20.65,26,9534-NSXEM,No,Credit card (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
8929-KSWIH,1,United States,California,San Jose,95111,"37.284265, -121.827673",37.284265,-121.827673,Male,No,No,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.3,2513.5,No,0,23,3847,,2513.5,99.3,25,8929-KSWIH,No,Bank transfer (automatic),Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No
2250-IVBWA,1,United States,California,San Jose,95112,"37.343827, -121.883119",37.343827,-121.883119,Male,No,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.05,5135.35,No,0,48,5168,,5135.35,81.05,64,2250-IVBWA,No,Electronic check,Fiber optic,Yes,No,Yes,Yes,No,No,No,No,No,No
1810-MVMAI,1,United States,California,San Jose,95113,"37.333851, -121.891147",37.333851,-121.891147,Male,No,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.6,2000.2,No,0,33,4104,,2000.2,67.6,30,1810-MVMAI,No,Electronic check,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No
9506-UXUSK,1,United States,California,San Jose,95116,"37.350284, -121.852855",37.350284,-121.852855,Male,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,931.75,No,0,30,4599,,931.75,70.15,13,9506-UXUSK,No,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,No,Yes,No
1229-RCALF,1,United States,California,San Jose,95117,"37.311088, -121.961786",37.311088,-121.961786,Female,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115,7396.15,No,0,45,5189,,7396.15,115,64,1229-RCALF,No,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
3572-UOLYZ,1,United States,California,San Jose,95118,"37.255479, -121.889838",37.255479,-121.889838,Female,No,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3958.85,No,0,39,5756,,3958.85,84.8,46,3572-UOLYZ,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No
1429-UYJSV,1,United States,California,San Jose,95119,"37.233226, -121.78809",37.233226,-121.78809,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,260.9,No,0,62,3423,,260.9,19.7,12,1429-UYJSV,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6366-XIVKZ,1,United States,California,San Jose,95122,"37.32886, -121.834567",37.32886,-121.834567,Female,No,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.15,816.8,No,0,46,5916,,816.8,63.15,13,6366-XIVKZ,No,Mailed check,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No
3470-OBUET,1,United States,California,San Jose,95123,"37.238758, -121.828375",37.238758,-121.828375,Female,No,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),74,4868.4,No,0,35,4188,,4868.4,74,67,3470-OBUET,No,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No
2770-NSVDG,1,United States,California,San Jose,95124,"37.257063, -121.923037",37.257063,-121.923037,Male,No,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,29.1,688,No,0,33,4636,,688,29.1,24,2770-NSVDG,No,Electronic check,DSL,No,No phone service,No,No,Yes,No,No,No,No,No
9375-MHRRS,1,United States,California,San Jose,95125,"37.294926, -121.894763",37.294926,-121.894763,Male,No,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,288.35,No,0,34,3929,,288.35,50.05,6,9375-MHRRS,No,Mailed check,DSL,Yes,No,No,No,No,Yes,No,No,No,No
4860-YZGZM,1,United States,California,San Jose,95128,"37.316146, -121.936285",37.316146,-121.936285,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20,185.4,No,0,63,2706,,185.4,20,10,4860-YZGZM,No,Electronic check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6599-GZWCM,1,United States,California,San Jose,95129,"37.305622, -122.000887",37.305622,-122.000887,Female,No,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,74.65,966.25,No,0,40,4172,,966.25,74.65,13,6599-GZWCM,No,Mailed check,Fiber optic,Yes,No,No,Yes,No,No,No,No,Yes,No
5533-NHFRF,1,United States,California,San Jose,95132,"37.424655, -121.74841",37.424655,-121.74841,Male,Yes,No,No,7,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.4,265.8,No,0,77,3410,,265.8,44.4,7,5533-NHFRF,No,Electronic check,DSL,No,No phone service,No,Yes,No,Yes,No,Yes,Yes,Yes
7037-MTYVW,1,United States,California,San Jose,95133,"37.371862, -121.860349",37.371862,-121.860349,Male,No,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.4,3297,No,0,51,5292,,3297,85.4,38,7037-MTYVW,No,Bank transfer (automatic),DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
4760-THGOT,1,United States,California,San Jose,95134,"37.42765, -121.945416",37.42765,-121.945416,Female,No,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,4107.3,No,0,71,4392,,4107.3,94.1,43,4760-THGOT,No,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No
4016-BJKTZ,1,United States,California,San Jose,95136,"37.270938, -121.851046",37.270938,-121.851046,Female,No,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.9,2809.05,No,0,80,4398,,2809.05,108.9,25,4016-BJKTZ,No,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
6584-VQMYT,1,United States,California,San Jose,95138,"37.246064, -121.749494",37.246064,-121.749494,Male,No,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.2,1567.55,No,0,42,5978,,1567.55,56.2,27,6584-VQMYT,No,Mailed check,DSL,Yes,No,Yes,Yes,No,No,No,No,No,No
